Participant_ID,Expertise,Task,Version,Time_Taken,Likert,Likert_Rating
384,Advanced,1,B,290.8675723,Likert_1,3
384,Advanced,2,B,290.8675723,Likert_2,5
384,Advanced,3,B,290.8675723,Likert_3,2
384,Advanced,4,B,290.8675723,Likert_4,2
384,Advanced,5,B,290.8675723,Likert_5,2
385,Intermediate,1,A,373.2316061,Likert_1,3
385,Intermediate,2,A,373.2316061,Likert_2,3
385,Intermediate,3,A,373.2316061,Likert_3,3
385,Intermediate,4,A,373.2316061,Likert_4,2
385,Intermediate,5,A,373.2316061,Likert_5,2
385,Intermediate,1,B,280.3625005,Likert_1,2
385,Intermediate,2,B,280.3625005,Likert_2,2
385,Intermediate,3,B,280.3625005,Likert_3,4
385,Intermediate,4,B,280.3625005,Likert_4,1
385,Intermediate,5,B,280.3625005,Likert_5,1
386,Beginner,1,A,267.5442513,Likert_1,1
386,Beginner,2,A,267.5442513,Likert_2,4
386,Beginner,3,A,267.5442513,Likert_3,2
386,Beginner,4,A,267.5442513,Likert_4,3
386,Beginner,5,A,267.5442513,Likert_5,2
386,Beginner,1,B,290.9608051,Likert_1,2
386,Beginner,2,B,290.9608051,Likert_2,3
386,Beginner,3,B,290.9608051,Likert_3,3
386,Beginner,4,B,290.9608051,Likert_4,2
386,Beginner,5,B,290.9608051,Likert_5,3
387,Advanced,1,A,248.639895,Likert_1,2
387,Advanced,2,A,248.639895,Likert_2,3
387,Advanced,3,A,248.639895,Likert_3,2
387,Advanced,4,A,248.639895,Likert_4,3
387,Advanced,5,A,248.639895,Likert_5,2
387,Advanced,1,B,298.6739232,Likert_1,4
387,Advanced,2,B,298.6739232,Likert_2,1
387,Advanced,3,B,298.6739232,Likert_3,2
387,Advanced,4,B,298.6739232,Likert_4,3
387,Advanced,5,B,298.6739232,Likert_5,4
388,Intermediate,1,A,273.5725153,Likert_1,2
388,Intermediate,2,A,273.5725153,Likert_2,3
388,Intermediate,3,A,273.5725153,Likert_3,3
388,Intermediate,4,A,273.5725153,Likert_4,3
388,Intermediate,5,A,273.5725153,Likert_5,1
388,Intermediate,1,B,209.3902603,Likert_1,2
388,Intermediate,2,B,209.3902603,Likert_2,4
388,Intermediate,3,B,209.3902603,Likert_3,3
388,Intermediate,4,B,209.3902603,Likert_4,2
388,Intermediate,5,B,209.3902603,Likert_5,3
389,Beginner,1,A,287.3636052,Likert_1,5
389,Beginner,2,A,287.3636052,Likert_2,3
389,Beginner,3,A,287.3636052,Likert_3,3
389,Beginner,4,A,287.3636052,Likert_4,2
389,Beginner,5,A,287.3636052,Likert_5,3
389,Beginner,1,B,275.7105608,Likert_1,3
389,Beginner,2,B,275.7105608,Likert_2,3
389,Beginner,3,B,275.7105608,Likert_3,4
389,Beginner,4,B,275.7105608,Likert_4,3
389,Beginner,5,B,275.7105608,Likert_5,2
390,Intermediate,1,A,216.5409514,Likert_1,3
390,Intermediate,2,A,216.5409514,Likert_2,4
390,Intermediate,3,A,216.5409514,Likert_3,4
390,Intermediate,4,A,216.5409514,Likert_4,2
390,Intermediate,5,A,216.5409514,Likert_5,3
390,Intermediate,1,B,286.978963,Likert_1,2
390,Intermediate,2,B,286.978963,Likert_2,4
390,Intermediate,3,B,286.978963,Likert_3,2
390,Intermediate,4,B,286.978963,Likert_4,3
390,Intermediate,5,B,286.978963,Likert_5,2
391,Beginner,1,A,357.0210183,Likert_1,4
391,Beginner,2,A,357.0210183,Likert_2,4
391,Beginner,3,A,357.0210183,Likert_3,3
391,Beginner,4,A,357.0210183,Likert_4,3
391,Beginner,5,A,357.0210183,Likert_5,2
391,Beginner,1,B,313.4586687,Likert_1,2
391,Beginner,2,B,313.4586687,Likert_2,1
391,Beginner,3,B,313.4586687,Likert_3,4
391,Beginner,4,B,313.4586687,Likert_4,3
391,Beginner,5,B,313.4586687,Likert_5,3
392,Advanced,1,A,317.5367237,Likert_1,3
392,Advanced,2,A,317.5367237,Likert_2,3
392,Advanced,3,A,317.5367237,Likert_3,3
392,Advanced,4,A,317.5367237,Likert_4,3
392,Advanced,5,A,317.5367237,Likert_5,3
392,Advanced,1,B,229.6326473,Likert_1,3
392,Advanced,2,B,229.6326473,Likert_2,5
392,Advanced,3,B,229.6326473,Likert_3,4
392,Advanced,4,B,229.6326473,Likert_4,2
392,Advanced,5,B,229.6326473,Likert_5,4
393,Beginner,1,A,311.4604266,Likert_1,3
393,Beginner,2,A,311.4604266,Likert_2,3
393,Beginner,3,A,311.4604266,Likert_3,4
393,Beginner,4,A,311.4604266,Likert_4,3
393,Beginner,5,A,311.4604266,Likert_5,5
393,Beginner,1,B,296.6802312,Likert_1,4
393,Beginner,2,B,296.6802312,Likert_2,3
393,Beginner,3,B,296.6802312,Likert_3,4
393,Beginner,4,B,296.6802312,Likert_4,2
393,Beginner,5,B,296.6802312,Likert_5,4
394,Advanced,1,A,313.8070357,Likert_1,1
394,Advanced,2,A,313.8070357,Likert_2,4
394,Advanced,3,A,313.8070357,Likert_3,3
394,Advanced,4,A,313.8070357,Likert_4,4
394,Advanced,5,A,313.8070357,Likert_5,3
394,Advanced,1,B,309.018288,Likert_1,3
394,Advanced,2,B,309.018288,Likert_2,3
394,Advanced,3,B,309.018288,Likert_3,4
394,Advanced,4,B,309.018288,Likert_4,5
394,Advanced,5,B,309.018288,Likert_5,3
395,Intermediate,1,A,228.8098674,Likert_1,3
395,Intermediate,2,A,228.8098674,Likert_2,3
395,Intermediate,3,A,228.8098674,Likert_3,3
395,Intermediate,4,A,228.8098674,Likert_4,2
395,Intermediate,5,A,228.8098674,Likert_5,5
395,Intermediate,1,B,288.1369635,Likert_1,2
395,Intermediate,2,B,288.1369635,Likert_2,3
395,Intermediate,3,B,288.1369635,Likert_3,4
395,Intermediate,4,B,288.1369635,Likert_4,3
395,Intermediate,5,B,288.1369635,Likert_5,4
396,Advanced,1,A,255.8958113,Likert_1,2
396,Advanced,2,A,255.8958113,Likert_2,2
396,Advanced,3,A,255.8958113,Likert_3,4
396,Advanced,4,A,255.8958113,Likert_4,4
396,Advanced,5,A,255.8958113,Likert_5,3
396,Advanced,1,B,287.7462158,Likert_1,5
396,Advanced,2,B,287.7462158,Likert_2,3
396,Advanced,3,B,287.7462158,Likert_3,4
396,Advanced,4,B,287.7462158,Likert_4,3
396,Advanced,5,B,287.7462158,Likert_5,1
397,Beginner,1,A,249.6169583,Likert_1,4
397,Beginner,2,A,249.6169583,Likert_2,3
397,Beginner,3,A,249.6169583,Likert_3,3
397,Beginner,4,A,249.6169583,Likert_4,2
397,Beginner,5,A,249.6169583,Likert_5,3
397,Beginner,1,B,349.0611665,Likert_1,2
397,Beginner,2,B,349.0611665,Likert_2,5
397,Beginner,3,B,349.0611665,Likert_3,4
397,Beginner,4,B,349.0611665,Likert_4,2
397,Beginner,5,B,349.0611665,Likert_5,3
398,Beginner,1,A,251.3462425,Likert_1,4
398,Beginner,2,A,251.3462425,Likert_2,1
398,Beginner,3,A,251.3462425,Likert_3,4
398,Beginner,4,A,251.3462425,Likert_4,3
398,Beginner,5,A,251.3462425,Likert_5,1
398,Beginner,1,B,249.547603,Likert_1,1
398,Beginner,2,B,249.547603,Likert_2,1
398,Beginner,3,B,249.547603,Likert_3,3
398,Beginner,4,B,249.547603,Likert_4,2
398,Beginner,5,B,249.547603,Likert_5,4
399,Beginner,1,A,293.3563883,Likert_1,5
399,Beginner,2,A,293.3563883,Likert_2,4
399,Beginner,3,A,293.3563883,Likert_3,3
399,Beginner,4,A,293.3563883,Likert_4,2
399,Beginner,5,A,293.3563883,Likert_5,4
399,Beginner,1,B,241.5305419,Likert_1,5
399,Beginner,2,B,241.5305419,Likert_2,3
399,Beginner,3,B,241.5305419,Likert_3,2
399,Beginner,4,B,241.5305419,Likert_4,3
399,Beginner,5,B,241.5305419,Likert_5,3
400,Advanced,1,A,270.8901514,Likert_1,4
400,Advanced,2,A,270.8901514,Likert_2,3
400,Advanced,3,A,270.8901514,Likert_3,3
400,Advanced,4,A,270.8901514,Likert_4,3
400,Advanced,5,A,270.8901514,Likert_5,4
400,Advanced,1,B,252.6515931,Likert_1,3
400,Advanced,2,B,252.6515931,Likert_2,4
400,Advanced,3,B,252.6515931,Likert_3,1
400,Advanced,4,B,252.6515931,Likert_4,4
400,Advanced,5,B,252.6515931,Likert_5,4
401,Beginner,1,A,353.5027429,Likert_1,2
401,Beginner,2,A,353.5027429,Likert_2,3
401,Beginner,3,A,353.5027429,Likert_3,3
401,Beginner,4,A,353.5027429,Likert_4,1
401,Beginner,5,A,353.5027429,Likert_5,3
401,Beginner,1,B,325.3611722,Likert_1,1
401,Beginner,2,B,325.3611722,Likert_2,3
401,Beginner,3,B,325.3611722,Likert_3,2
401,Beginner,4,B,325.3611722,Likert_4,2
401,Beginner,5,B,325.3611722,Likert_5,4
402,Advanced,1,A,287.4138717,Likert_1,2
402,Advanced,2,A,287.4138717,Likert_2,4
402,Advanced,3,A,287.4138717,Likert_3,3
402,Advanced,4,A,287.4138717,Likert_4,3
402,Advanced,5,A,287.4138717,Likert_5,3
402,Advanced,1,B,272.3952327,Likert_1,2
402,Advanced,2,B,272.3952327,Likert_2,3
402,Advanced,3,B,272.3952327,Likert_3,2
402,Advanced,4,B,272.3952327,Likert_4,2
402,Advanced,5,B,272.3952327,Likert_5,3
403,Advanced,1,A,332.3412927,Likert_1,4
403,Advanced,2,A,332.3412927,Likert_2,2
403,Advanced,3,A,332.3412927,Likert_3,3
403,Advanced,4,A,332.3412927,Likert_4,3
403,Advanced,5,A,332.3412927,Likert_5,4
403,Advanced,1,B,308.2341836,Likert_1,3
403,Advanced,2,B,308.2341836,Likert_2,3
403,Advanced,3,B,308.2341836,Likert_3,2
403,Advanced,4,B,308.2341836,Likert_4,3
403,Advanced,5,B,308.2341836,Likert_5,4
404,Advanced,1,A,312.4123582,Likert_1,3
404,Advanced,2,A,312.4123582,Likert_2,5
404,Advanced,3,A,312.4123582,Likert_3,4
404,Advanced,4,A,312.4123582,Likert_4,4
404,Advanced,5,A,312.4123582,Likert_5,3
404,Advanced,1,B,288.8213493,Likert_1,3
404,Advanced,2,B,288.8213493,Likert_2,2
404,Advanced,3,B,288.8213493,Likert_3,3
404,Advanced,4,B,288.8213493,Likert_4,1
404,Advanced,5,B,288.8213493,Likert_5,2
405,Beginner,1,A,214.0296488,Likert_1,1
405,Beginner,2,A,214.0296488,Likert_2,3
405,Beginner,3,A,214.0296488,Likert_3,4
405,Beginner,4,A,214.0296488,Likert_4,3
405,Beginner,5,A,214.0296488,Likert_5,2
405,Beginner,1,B,284.9390308,Likert_1,2
405,Beginner,2,B,284.9390308,Likert_2,3
405,Beginner,3,B,284.9390308,Likert_3,2
405,Beginner,4,B,284.9390308,Likert_4,3
405,Beginner,5,B,284.9390308,Likert_5,3
406,Beginner,1,A,266.0379536,Likert_1,3
406,Beginner,2,A,266.0379536,Likert_2,3
406,Beginner,3,A,266.0379536,Likert_3,4
406,Beginner,4,A,266.0379536,Likert_4,4
406,Beginner,5,A,266.0379536,Likert_5,4
406,Beginner,1,B,319.0274873,Likert_1,5
406,Beginner,2,B,319.0274873,Likert_2,3
406,Beginner,3,B,319.0274873,Likert_3,1
406,Beginner,4,B,319.0274873,Likert_4,3
406,Beginner,5,B,319.0274873,Likert_5,4
407,Advanced,1,A,335.5329095,Likert_1,4
407,Advanced,2,A,335.5329095,Likert_2,4
407,Advanced,3,A,335.5329095,Likert_3,3
407,Advanced,4,A,335.5329095,Likert_4,3
407,Advanced,5,A,335.5329095,Likert_5,3
407,Advanced,1,B,260.392203,Likert_1,2
407,Advanced,2,B,260.392203,Likert_2,3
407,Advanced,3,B,260.392203,Likert_3,3
407,Advanced,4,B,260.392203,Likert_4,4
407,Advanced,5,B,260.392203,Likert_5,3
408,Advanced,1,A,311.0773355,Likert_1,3
408,Advanced,2,A,311.0773355,Likert_2,4
408,Advanced,3,A,311.0773355,Likert_3,4
408,Advanced,4,A,311.0773355,Likert_4,2
408,Advanced,5,A,311.0773355,Likert_5,4
408,Advanced,1,B,368.1145549,Likert_1,2
408,Advanced,2,B,368.1145549,Likert_2,3
408,Advanced,3,B,368.1145549,Likert_3,3
408,Advanced,4,B,368.1145549,Likert_4,4
408,Advanced,5,B,368.1145549,Likert_5,2
409,Intermediate,1,A,259.9529276,Likert_1,3
409,Intermediate,2,A,259.9529276,Likert_2,5
409,Intermediate,3,A,259.9529276,Likert_3,4
409,Intermediate,4,A,259.9529276,Likert_4,4
409,Intermediate,5,A,259.9529276,Likert_5,2
409,Intermediate,1,B,365.6864783,Likert_1,4
409,Intermediate,2,B,365.6864783,Likert_2,2
409,Intermediate,3,B,365.6864783,Likert_3,2
409,Intermediate,4,B,365.6864783,Likert_4,3
409,Intermediate,5,B,365.6864783,Likert_5,3
410,Beginner,1,A,251.6336369,Likert_1,2
410,Beginner,2,A,251.6336369,Likert_2,3
410,Beginner,3,A,251.6336369,Likert_3,4
410,Beginner,4,A,251.6336369,Likert_4,2
410,Beginner,5,A,251.6336369,Likert_5,5
410,Beginner,1,B,291.033189,Likert_1,4
410,Beginner,2,B,291.033189,Likert_2,3
410,Beginner,3,B,291.033189,Likert_3,2
410,Beginner,4,B,291.033189,Likert_4,4
410,Beginner,5,B,291.033189,Likert_5,5
411,Advanced,1,A,289.4984475,Likert_1,2
411,Advanced,2,A,289.4984475,Likert_2,3
411,Advanced,3,A,289.4984475,Likert_3,2
411,Advanced,4,A,289.4984475,Likert_4,3
411,Advanced,5,A,289.4984475,Likert_5,4
411,Advanced,1,B,290.5174505,Likert_1,2
411,Advanced,2,B,290.5174505,Likert_2,4
411,Advanced,3,B,290.5174505,Likert_3,2
411,Advanced,4,B,290.5174505,Likert_4,3
411,Advanced,5,B,290.5174505,Likert_5,1
412,Beginner,1,A,252.3044881,Likert_1,4
412,Beginner,2,A,252.3044881,Likert_2,2
412,Beginner,3,A,252.3044881,Likert_3,3
412,Beginner,4,A,252.3044881,Likert_4,3
412,Beginner,5,A,252.3044881,Likert_5,3
412,Beginner,1,B,263.3967603,Likert_1,2
412,Beginner,2,B,263.3967603,Likert_2,1
412,Beginner,3,B,263.3967603,Likert_3,2
412,Beginner,4,B,263.3967603,Likert_4,2
412,Beginner,5,B,263.3967603,Likert_5,4
413,Advanced,1,A,259.9525871,Likert_1,3
413,Advanced,2,A,259.9525871,Likert_2,3
413,Advanced,3,A,259.9525871,Likert_3,4
413,Advanced,4,A,259.9525871,Likert_4,4
413,Advanced,5,A,259.9525871,Likert_5,2
413,Advanced,1,B,304.7133168,Likert_1,4
413,Advanced,2,B,304.7133168,Likert_2,3
413,Advanced,3,B,304.7133168,Likert_3,2
413,Advanced,4,B,304.7133168,Likert_4,1
413,Advanced,5,B,304.7133168,Likert_5,2
414,Beginner,1,A,304.8515802,Likert_1,3
414,Beginner,2,A,304.8515802,Likert_2,2
414,Beginner,3,A,304.8515802,Likert_3,3
414,Beginner,4,A,304.8515802,Likert_4,3
414,Beginner,5,A,304.8515802,Likert_5,2
414,Beginner,1,B,390.1674949,Likert_1,1
414,Beginner,2,B,390.1674949,Likert_2,3
414,Beginner,3,B,390.1674949,Likert_3,4
414,Beginner,4,B,390.1674949,Likert_4,2
414,Beginner,5,B,390.1674949,Likert_5,3
415,Intermediate,1,A,351.6945053,Likert_1,5
415,Intermediate,2,A,351.6945053,Likert_2,3
415,Intermediate,3,A,351.6945053,Likert_3,3
415,Intermediate,4,A,351.6945053,Likert_4,5
415,Intermediate,5,A,351.6945053,Likert_5,2
415,Intermediate,1,B,267.0570541,Likert_1,2
415,Intermediate,2,B,267.0570541,Likert_2,4
415,Intermediate,3,B,267.0570541,Likert_3,3
415,Intermediate,4,B,267.0570541,Likert_4,3
415,Intermediate,5,B,267.0570541,Likert_5,4
416,Advanced,1,A,304.6191327,Likert_1,4
416,Advanced,2,A,304.6191327,Likert_2,1
416,Advanced,3,A,304.6191327,Likert_3,5
416,Advanced,4,A,304.6191327,Likert_4,3
416,Advanced,5,A,304.6191327,Likert_5,2
416,Advanced,1,B,334.8703091,Likert_1,4
416,Advanced,2,B,334.8703091,Likert_2,3
416,Advanced,3,B,334.8703091,Likert_3,2
416,Advanced,4,B,334.8703091,Likert_4,1
416,Advanced,5,B,334.8703091,Likert_5,1
417,Advanced,1,A,291.3770821,Likert_1,3
417,Advanced,2,A,291.3770821,Likert_2,5
417,Advanced,3,A,291.3770821,Likert_3,5
417,Advanced,4,A,291.3770821,Likert_4,4
417,Advanced,5,A,291.3770821,Likert_5,5
417,Advanced,1,B,286.866129,Likert_1,3
417,Advanced,2,B,286.866129,Likert_2,4
417,Advanced,3,B,286.866129,Likert_3,3
417,Advanced,4,B,286.866129,Likert_4,3
417,Advanced,5,B,286.866129,Likert_5,1
418,Advanced,1,A,292.3208724,Likert_1,3
418,Advanced,2,A,292.3208724,Likert_2,2
418,Advanced,3,A,292.3208724,Likert_3,4
418,Advanced,4,A,292.3208724,Likert_4,3
418,Advanced,5,A,292.3208724,Likert_5,4
418,Advanced,1,B,329.0274483,Likert_1,3
418,Advanced,2,B,329.0274483,Likert_2,1
418,Advanced,3,B,329.0274483,Likert_3,2
418,Advanced,4,B,329.0274483,Likert_4,2
418,Advanced,5,B,329.0274483,Likert_5,2
419,Intermediate,1,A,251.8255765,Likert_1,5
419,Intermediate,2,A,251.8255765,Likert_2,1
419,Intermediate,3,A,251.8255765,Likert_3,4
419,Intermediate,4,A,251.8255765,Likert_4,5
419,Intermediate,5,A,251.8255765,Likert_5,4
419,Intermediate,1,B,275.3448739,Likert_1,3
419,Intermediate,2,B,275.3448739,Likert_2,3
419,Intermediate,3,B,275.3448739,Likert_3,4
419,Intermediate,4,B,275.3448739,Likert_4,2
419,Intermediate,5,B,275.3448739,Likert_5,3
420,Advanced,1,A,311.1694915,Likert_1,5
420,Advanced,2,A,311.1694915,Likert_2,2
420,Advanced,3,A,311.1694915,Likert_3,2
420,Advanced,4,A,311.1694915,Likert_4,3
420,Advanced,5,A,311.1694915,Likert_5,5
420,Advanced,1,B,304.0151182,Likert_1,3
420,Advanced,2,B,304.0151182,Likert_2,3
420,Advanced,3,B,304.0151182,Likert_3,4
420,Advanced,4,B,304.0151182,Likert_4,2
420,Advanced,5,B,304.0151182,Likert_5,1
421,Intermediate,1,A,300.7812242,Likert_1,4
421,Intermediate,2,A,300.7812242,Likert_2,2
421,Intermediate,3,A,300.7812242,Likert_3,4
421,Intermediate,4,A,300.7812242,Likert_4,1
421,Intermediate,5,A,300.7812242,Likert_5,5
421,Intermediate,1,B,273.3589475,Likert_1,2
421,Intermediate,2,B,273.3589475,Likert_2,4
421,Intermediate,3,B,273.3589475,Likert_3,4
421,Intermediate,4,B,273.3589475,Likert_4,4
421,Intermediate,5,B,273.3589475,Likert_5,3
422,Advanced,1,A,333.7641105,Likert_1,4
422,Advanced,2,A,333.7641105,Likert_2,2
422,Advanced,3,A,333.7641105,Likert_3,3
422,Advanced,4,A,333.7641105,Likert_4,4
422,Advanced,5,A,333.7641105,Likert_5,4
422,Advanced,1,B,386.0240711,Likert_1,4
422,Advanced,2,B,386.0240711,Likert_2,1
422,Advanced,3,B,386.0240711,Likert_3,2
422,Advanced,4,B,386.0240711,Likert_4,4
422,Advanced,5,B,386.0240711,Likert_5,3
423,Advanced,1,A,308.2886972,Likert_1,1
423,Advanced,2,A,308.2886972,Likert_2,4
423,Advanced,3,A,308.2886972,Likert_3,2
423,Advanced,4,A,308.2886972,Likert_4,3
423,Advanced,5,A,308.2886972,Likert_5,3
423,Advanced,1,B,281.3070484,Likert_1,4
423,Advanced,2,B,281.3070484,Likert_2,3
423,Advanced,3,B,281.3070484,Likert_3,3
423,Advanced,4,B,281.3070484,Likert_4,1
423,Advanced,5,B,281.3070484,Likert_5,3
424,Beginner,1,A,324.008313,Likert_1,3
424,Beginner,2,A,324.008313,Likert_2,3
424,Beginner,3,A,324.008313,Likert_3,3
424,Beginner,4,A,324.008313,Likert_4,3
424,Beginner,5,A,324.008313,Likert_5,4
424,Beginner,1,B,265.7390313,Likert_1,3
424,Beginner,2,B,265.7390313,Likert_2,3
424,Beginner,3,B,265.7390313,Likert_3,2
424,Beginner,4,B,265.7390313,Likert_4,3
424,Beginner,5,B,265.7390313,Likert_5,3
425,Intermediate,1,A,256.2639345,Likert_1,3
425,Intermediate,2,A,256.2639345,Likert_2,3
425,Intermediate,3,A,256.2639345,Likert_3,3
425,Intermediate,4,A,256.2639345,Likert_4,4
425,Intermediate,5,A,256.2639345,Likert_5,3
425,Intermediate,1,B,291.4763936,Likert_1,3
425,Intermediate,2,B,291.4763936,Likert_2,2
425,Intermediate,3,B,291.4763936,Likert_3,3
425,Intermediate,4,B,291.4763936,Likert_4,4
425,Intermediate,5,B,291.4763936,Likert_5,1
426,Advanced,1,A,173.7741515,Likert_1,3
426,Advanced,2,A,173.7741515,Likert_2,4
426,Advanced,3,A,173.7741515,Likert_3,3
426,Advanced,4,A,173.7741515,Likert_4,3
426,Advanced,5,A,173.7741515,Likert_5,3
426,Advanced,1,B,238.0722336,Likert_1,5
426,Advanced,2,B,238.0722336,Likert_2,4
426,Advanced,3,B,238.0722336,Likert_3,2
426,Advanced,4,B,238.0722336,Likert_4,3
426,Advanced,5,B,238.0722336,Likert_5,2
427,Beginner,1,A,274.3417165,Likert_1,4
427,Beginner,2,A,274.3417165,Likert_2,3
427,Beginner,3,A,274.3417165,Likert_3,3
427,Beginner,4,A,274.3417165,Likert_4,4
427,Beginner,5,A,274.3417165,Likert_5,3
427,Beginner,1,B,229.0975014,Likert_1,3
427,Beginner,2,B,229.0975014,Likert_2,3
427,Beginner,3,B,229.0975014,Likert_3,2
427,Beginner,4,B,229.0975014,Likert_4,3
427,Beginner,5,B,229.0975014,Likert_5,3
428,Advanced,1,A,243.5310604,Likert_1,1
428,Advanced,2,A,243.5310604,Likert_2,4
428,Advanced,3,A,243.5310604,Likert_3,4
428,Advanced,4,A,243.5310604,Likert_4,2
428,Advanced,5,A,243.5310604,Likert_5,4
428,Advanced,1,B,270.3463248,Likert_1,3
428,Advanced,2,B,270.3463248,Likert_2,5
428,Advanced,3,B,270.3463248,Likert_3,2
428,Advanced,4,B,270.3463248,Likert_4,1
428,Advanced,5,B,270.3463248,Likert_5,4
429,Beginner,1,A,216.0665618,Likert_1,2
429,Beginner,2,A,216.0665618,Likert_2,2
429,Beginner,3,A,216.0665618,Likert_3,3
429,Beginner,4,A,216.0665618,Likert_4,2
429,Beginner,5,A,216.0665618,Likert_5,5
429,Beginner,1,B,271.7267692,Likert_1,3
429,Beginner,2,B,271.7267692,Likert_2,4
429,Beginner,3,B,271.7267692,Likert_3,3
429,Beginner,4,B,271.7267692,Likert_4,2
429,Beginner,5,B,271.7267692,Likert_5,3
430,Intermediate,1,A,265.9128426,Likert_1,3
430,Intermediate,2,A,265.9128426,Likert_2,3
430,Intermediate,3,A,265.9128426,Likert_3,3
430,Intermediate,4,A,265.9128426,Likert_4,5
430,Intermediate,5,A,265.9128426,Likert_5,3
430,Intermediate,1,B,291.1432344,Likert_1,4
430,Intermediate,2,B,291.1432344,Likert_2,4
430,Intermediate,3,B,291.1432344,Likert_3,4
430,Intermediate,4,B,291.1432344,Likert_4,5
430,Intermediate,5,B,291.1432344,Likert_5,4
431,Advanced,1,A,341.9382814,Likert_1,3
431,Advanced,2,A,341.9382814,Likert_2,4
431,Advanced,3,A,341.9382814,Likert_3,3
431,Advanced,4,A,341.9382814,Likert_4,2
431,Advanced,5,A,341.9382814,Likert_5,3
431,Advanced,1,B,297.7626987,Likert_1,5
431,Advanced,2,B,297.7626987,Likert_2,3
431,Advanced,3,B,297.7626987,Likert_3,3
431,Advanced,4,B,297.7626987,Likert_4,2
431,Advanced,5,B,297.7626987,Likert_5,3
432,Beginner,1,A,290.947791,Likert_1,2
432,Beginner,2,A,290.947791,Likert_2,1
432,Beginner,3,A,290.947791,Likert_3,2
432,Beginner,4,A,290.947791,Likert_4,3
432,Beginner,5,A,290.947791,Likert_5,4
432,Beginner,1,B,294.4754506,Likert_1,3
432,Beginner,2,B,294.4754506,Likert_2,2
432,Beginner,3,B,294.4754506,Likert_3,4
432,Beginner,4,B,294.4754506,Likert_4,1
432,Beginner,5,B,294.4754506,Likert_5,3
433,Intermediate,1,A,300.2326749,Likert_1,4
433,Intermediate,2,A,300.2326749,Likert_2,2
433,Intermediate,3,A,300.2326749,Likert_3,2
433,Intermediate,4,A,300.2326749,Likert_4,1
433,Intermediate,5,A,300.2326749,Likert_5,3
433,Intermediate,1,B,244.2467608,Likert_1,3
433,Intermediate,2,B,244.2467608,Likert_2,2
433,Intermediate,3,B,244.2467608,Likert_3,4
433,Intermediate,4,B,244.2467608,Likert_4,3
433,Intermediate,5,B,244.2467608,Likert_5,3
434,Advanced,1,A,284.8351104,Likert_1,3
434,Advanced,2,A,284.8351104,Likert_2,4
434,Advanced,3,A,284.8351104,Likert_3,3
434,Advanced,4,A,284.8351104,Likert_4,5
434,Advanced,5,A,284.8351104,Likert_5,4
434,Advanced,1,B,303.8938059,Likert_1,2
434,Advanced,2,B,303.8938059,Likert_2,3
434,Advanced,3,B,303.8938059,Likert_3,3
434,Advanced,4,B,303.8938059,Likert_4,4
434,Advanced,5,B,303.8938059,Likert_5,4
435,Intermediate,1,A,228.3158008,Likert_1,2
435,Intermediate,2,A,228.3158008,Likert_2,3
435,Intermediate,3,A,228.3158008,Likert_3,3
435,Intermediate,4,A,228.3158008,Likert_4,4
435,Intermediate,5,A,228.3158008,Likert_5,5
435,Intermediate,1,B,328.9543815,Likert_1,3
435,Intermediate,2,B,328.9543815,Likert_2,4
435,Intermediate,3,B,328.9543815,Likert_3,2
435,Intermediate,4,B,328.9543815,Likert_4,4
435,Intermediate,5,B,328.9543815,Likert_5,2
436,Intermediate,1,A,338.6619216,Likert_1,3
436,Intermediate,2,A,338.6619216,Likert_2,4
436,Intermediate,3,A,338.6619216,Likert_3,1
436,Intermediate,4,A,338.6619216,Likert_4,3
436,Intermediate,5,A,338.6619216,Likert_5,3
436,Intermediate,1,B,261.5880805,Likert_1,2
436,Intermediate,2,B,261.5880805,Likert_2,4
436,Intermediate,3,B,261.5880805,Likert_3,2
436,Intermediate,4,B,261.5880805,Likert_4,2
436,Intermediate,5,B,261.5880805,Likert_5,2
437,Intermediate,1,A,279.1397994,Likert_1,4
437,Intermediate,2,A,279.1397994,Likert_2,4
437,Intermediate,3,A,279.1397994,Likert_3,3
437,Intermediate,4,A,279.1397994,Likert_4,4
437,Intermediate,5,A,279.1397994,Likert_5,3
437,Intermediate,1,B,250.4814346,Likert_1,2
437,Intermediate,2,B,250.4814346,Likert_2,2
437,Intermediate,3,B,250.4814346,Likert_3,3
437,Intermediate,4,B,250.4814346,Likert_4,3
437,Intermediate,5,B,250.4814346,Likert_5,2
438,Intermediate,1,A,321.4721218,Likert_1,3
438,Intermediate,2,A,321.4721218,Likert_2,2
438,Intermediate,3,A,321.4721218,Likert_3,2
438,Intermediate,4,A,321.4721218,Likert_4,2
438,Intermediate,5,A,321.4721218,Likert_5,5
438,Intermediate,1,B,242.2449971,Likert_1,5
438,Intermediate,2,B,242.2449971,Likert_2,2
438,Intermediate,3,B,242.2449971,Likert_3,2
438,Intermediate,4,B,242.2449971,Likert_4,3
438,Intermediate,5,B,242.2449971,Likert_5,2
439,Advanced,1,A,279.9885345,Likert_1,4
439,Advanced,2,A,279.9885345,Likert_2,4
439,Advanced,3,A,279.9885345,Likert_3,4
439,Advanced,4,A,279.9885345,Likert_4,3
439,Advanced,5,A,279.9885345,Likert_5,3
439,Advanced,1,B,251.3486041,Likert_1,2
439,Advanced,2,B,251.3486041,Likert_2,4
439,Advanced,3,B,251.3486041,Likert_3,1
439,Advanced,4,B,251.3486041,Likert_4,3
